
Tenant: Italian Trattoria,,Item Library
,,Report as of 07/22/2026

"Location Name","Vendor Name","Item Code","Item Description","UOM","Item UOM","Pack/Size/Unit","Weighable","Category","GL Code","Contracted Price ($)","Last Purchased Date","Last Purchased Price ($)","Close Watch","Product(s)"
IT - 530 Seventh Ave,I Halper Paper and Supplies Inc,FT-20115,Coffee Filter,cs,pack,1000 1 ea,false,Disposable,Disposable,0,07/08/2026,27.95,false,"Disposable, SUPP Coffee Filter"
IT - 390 Fifth Ave,I Halper Paper and Supplies Inc,FT-20115,Coffee Filter,cs,pack,1000 1 ea,false,Disposable,Disposable,0,07/08/2026,27.95,false,"Disposable, SUPP Coffee Filter"
IT - 1656 Collins Ave,I Halper Paper and Supplies Inc,FT-20115,Coffee Filter,cs,pack,1000 1 ea,false,Disposable,Disposable,0,01/01/2026,0.01,false,"Disposable, SUPP Coffee Filter"
IT - 1014 Lincoln Rd,I Halper Paper and Supplies Inc,FT-20115,Coffee Filter,cs,pack,1000 1 ea,false,Disposable,Disposable,0,01/01/2026,27.95,false,"Disposable, SUPP Coffee Filter"
IT - 530 Seventh Ave,"Bindi North America, Inc",2229,COFFEE GELATO SANDWICH,cs,,1 1 ea,false,,,0,07/15/2026,54,false,
IT - 390 Fifth Ave,"Bindi North America, Inc",2229,COFFEE GELATO SANDWICH,cs,,1 1 ea,false,,,0,07/15/2026,54,false,
IT - 530 Seventh Ave,ACE ENDICO,632018,COFFEE ICE CREAM POWDER GRAN MOK IOSTINI,cs,ea,12 2.2 lb,false,Food - other,Food Purchases,0,04/18/2026,253.57,false,"Dry Goods, Powder Cream"
IT - 530 Seventh Ave,ACE ENDICO,7568_XC14602762,Coffee Lid for 12oz Hot Cup,cs,ea,1000 1 ea,false,Disposable,Disposable,0,01/29/2026,5,false,"Disposable, Coffee Lid for 12oz CUP HOT"
IT - 1014 Lincoln Rd,SimplyPak,SP-LC1216WH,Coffee Lid for 12oz Hot Cup,cs,each,1000 1 ea,false,Disposable,Disposable,0,04/14/2026,38.95,false,"Disposable, Coffee Lid for 12oz CUP HOT"
IT - 1014 Lincoln Rd,SimplyPak,PSD-64W,Coffee Lid For 4oz Hot Cups,cs,pack,2000 1 ea,false,Disposable,Disposable,0,01/22/2026,55.37,false,"Disposable, Coffee Lid For 4oz Hot Cups"
IT - 390 Fifth Ave,I Halper Paper and Supplies Inc,FM-316,Coffee Stirrer,cs,pack,1000 1 ea,false,Disposable,Disposable,0,07/08/2026,31.5,false,"Disposable, Wood Coffee Stirrer"
IT - 1014 Lincoln Rd,I Halper Paper and Supplies Inc,FM-316,Coffee Stirrer,cs,pack,1000 1 ea,false,Disposable,Disposable,0,01/01/2026,31.5,false,"Disposable, Wood Coffee Stirrer"
IT - 530 Seventh Ave,I Halper Paper and Supplies Inc,FM-316,Coffee Stirrer,cs,pack,1000 1 ea,false,Disposable,Disposable,0,07/08/2026,31.5,false,"Disposable, Wood Coffee Stirrer"
IT - 1656 Collins Ave,I Halper Paper and Supplies Inc,FM-316,Coffee Stirrer,cs,pack,1000 1 ea,false,Disposable,Disposable,0,01/01/2026,31.5,false,"Disposable, Wood Coffee Stirrer"
IT - 390 Fifth Ave,IMPERIAL DADE,YSD2532,CONT COMBO DELI FOOD CLR 32 OZ,cs,ea,240 1 each,false,Disposable,Disposable,0,05/27/2026,61.98,false,"Disposable, DELI CUP 32 OZ COMBO"
IT - 530 Seventh Ave,IMPERIAL DADE,YSD2532,CONT COMBO DELI FOOD CLR 32 OZ,cs,ea,240 1 each,false,Disposable,Disposable,0,04/16/2026,61.98,false,"Disposable, DELI CUP 32 OZ COMBO"
IT - 390 Fifth Ave,Fifth Ave House Vendor,263074_XC14749494,Cooked Ham,ea,lb,8 1 lb,false,Meat/ Protein,Food Purchases,0,12/02/2025,58,false,"Protein, Cooked Ham"
IT - 390 Fifth Ave,ACE ENDICO,636929,COOKIE LADY FINGER MONTBLANC,cs,pack,12 7 oz,false,Food - other,Food Purchases,36.72,09/09/2025,36.72,false,"Baked Goods, Ladyfinger Cookie"
IT - 1656 Collins Ave,ACE ENDICO,636929,COOKIE LADY FINGER MONTBLANC,cs,pack,12 7 oz,false,Food - other,Food Purchases,36.72,09/20/2025,36.72,false,"Baked Goods, Ladyfinger Cookie"
IT - 390 Fifth Ave,ACE ENDICO,212728,COOKIE SAVOIARDI LADY FINGERS,cs,pack,15 14.1 oz,false,Food - other,Food Purchases,56.11,12/18/2025,56.11,false,"Baked Goods, Savoiardi Lady Finger Cookie"
IT - 530 Seventh Ave,ACE ENDICO,636667,COOKIE SAVOIARDI LADY FINGERS BALOCCO,cs,pack,15 7 oz,false,Food - other,Food Purchases,37.74,01/27/2026,37.74,false,"Baked Goods, Savoiardi Lady Finger Cookie"
IT - 390 Fifth Ave,ACE ENDICO,636667,COOKIE SAVOIARDI LADY FINGERS BALOCCO,cs,pack,15 7 oz,false,Food - other,Food Purchases,37.74,12/09/2025,37.74,false,"Baked Goods, Savoiardi Lady Finger Cookie"
IT - 390 Fifth Ave,ACE ENDICO,211823,COOKIE VICENZOVO LADYFINGERS,cs,pack,12 7.05 oz,false,Food - other,Food Purchases,36.72,02/16/2026,36.72,false,"Baked Goods, Ladyfinger Cookie"
IT - 1014 Lincoln Rd,Southern Glazer,566301,COQUEIRO CACHACA PRATA 80,btl,,1 1 ea,false,Liquor,Beverage Purchases,0,01/01/2026,0.01,false,
IT - 390 Fifth Ave,"Bindi North America, Inc",PC00014,CORNETTO BUONGIORNO VUOTO (Plain Cometto),cs,,1 10 ea,false,Baked Goods,Food Purchases,0,06/26/2026,49.46,false,"Baked Goods, Glazed Plain Cornetto"
IT - 1656 Collins Ave,PRIME LINE DISTRIBUTORS,B12688,Cornetto Plain FORNO D'ASOLO,cs,ct,50 1 count,false,Baked Goods,Food Purchases,0,07/13/2026,50.5,false,"Baked Goods, Forno D’Asolo Cornetto Plain"
IT - 1014 Lincoln Rd,PRIME LINE DISTRIBUTORS,B12688,Cornetto Plain FORNO D'ASOLO,cs,ct,50 1 count,false,Baked Goods,Food Purchases,0,07/16/2026,50.5,false,"Baked Goods, Forno D’Asolo Cornetto Plain"
IT - 390 Fifth Ave,"Bindi North America, Inc",3012688,CORNETTO ReB GLAZED PLAIN,cs,pack,3 1 ea,false,Baked Goods,Food Purchases,49.46,05/01/2026,49.46,false,"Baked Goods, Glazed Plain Cornetto"
IT - 1014 Lincoln Rd,"Bindi North America, Inc",3012688,CORNETTO ReB GLAZED PLAIN,cs,pack,3 1 ea,false,Baked Goods,Food Purchases,49.46,01/31/2026,49.46,false,"Baked Goods, Glazed Plain Cornetto"
IT - 530 Seventh Ave,"Bindi North America, Inc",3012688,CORNETTO ReB GLAZED PLAIN,cs,pack,3 1 ea,false,Baked Goods,Food Purchases,49.46,05/06/2026,49.46,false,"Baked Goods, Glazed Plain Cornetto"
IT - 390 Fifth Ave,"Bindi North America, Inc",3013274,CORNETTO VUOTO,cs,each,7 1 ea,false,Dry Goods,Food Purchases,0,06/06/2026,56.87,false,"Baked Goods, Forno D’Asolo Cornetto Plain"
IT - 530 Seventh Ave,"Bindi North America, Inc",1113,CORNETTO VUOTO,cs,each,14 1 ea,false,Dry Goods,Food Purchases,0,04/10/2026,49.46,false,"Baked Goods, Glazed Plain Cornetto"
IT - 390 Fifth Ave,"Bindi North America, Inc",1113,CORNETTO VUOTO,cs,each,14 1 ea,false,Dry Goods,Food Purchases,0,06/01/2026,49.46,false,"Baked Goods, Glazed Plain Cornetto"
IT - 1656 Collins Ave,VIANDER INC,11402934,CORN STARCH - ARGO 24/16 OZ,cs,ea,24 16 oz,false,Produce,Food Purchases,49.9,02/24/2026,49.9,false,"Produce, Corn Starch"
IT - 390 Fifth Ave,Fifth Ave House Vendor,263074_XC14746513,CORONA EXTRA KEG.,cs,,1 0.5 ltr,false,Beer - Draft,Beverage Purchases,0,02/17/2026,195,false,"Beer, Draft Corona Extra Keg"
IT - 1014 Lincoln Rd,Gold Coast Beverage  LLC,34609,Corona Keg,keg,,1 7.75 gal,false,Beer - Draft,Beverage Purchases,110,05/04/2026,111,false,"Beer, Draft Corona Extra Keg"
IT - 1656 Collins Ave,Gold Coast Beverage  LLC,34609,Corona Keg,keg,,1 7.75 gal,false,Beer - Draft,Beverage Purchases,110,07/16/2026,111,false,"Beer, Draft Corona Extra Keg"
IT - 390 Fifth Ave,ACE ENDICO,600770,CRACKER CRUMBS GRAHAM,cs,bag,2 5 lb,false,Food - other,Food Purchases,29.7,12/06/2025,29.7,false,"Dry Goods, Graham Cracker Crumb"
IT - 530 Seventh Ave,ACE ENDICO,600770,CRACKER CRUMBS GRAHAM,cs,bag,2 5 lb,false,Food - other,Food Purchases,29.7,07/02/2026,28.6,false,"Dry Goods, Graham Cracker Crumb"
IT - 390 Fifth Ave,ACE ENDICO,237180,CREAMER HALF & HALF UHT,pack,,1 32 fl oz,false,Food - other,Food Purchases,48.75,11/29/2025,48.75,false,"Dairy, Half and Half Creamer"
IT - 1656 Collins Ave,ACE ENDICO,237609,CREAM HEAVY 40% UHT ACE ENDI,cs,each,12 32 fl ounce,false,Food - other,Food Purchases,78.05,09/20/2025,78.05,false,"Dairy, Heavy Cream 40%"
IT - 390 Fifth Ave,ACE ENDICO,237609,CREAM HEAVY 40% UHT ACE ENDI,cs,each,12 32 fl ounce,false,Food - other,Food Purchases,78.05,07/18/2026,78.05,false,"Dairy, Heavy Cream 40%"
IT - 530 Seventh Ave,ACE ENDICO,237609,CREAM HEAVY 40% UHT ACE ENDI,cs,each,12 32 fl ounce,false,Food - other,Food Purchases,78.05,07/20/2026,78.05,false,"Dairy, Heavy Cream 40%"
IT - 530 Seventh Ave,SOGNO TOSCANO,7000.07,Crema IGP | Glazes 12x250ml,cs,each,12 250 ml,false,Dry Goods,Food Purchases,0,07/13/2026,40,false,"Dry Goods, Balsamic Glaze"
IT - 1656 Collins Ave,SOGNO TOSCANO,7000.07,Crema IGP | Glazes 12x250ml,cs,each,12 250 ml,false,Dry Goods,Food Purchases,0,07/02/2026,39.22,false,"Dry Goods, Balsamic Glaze"
IT - 1014 Lincoln Rd,SOGNO TOSCANO,7000.07,Crema IGP | Glazes 12x250ml,cs,each,12 250 ml,false,Dry Goods,Food Purchases,0,07/02/2026,39.22,false,"Dry Goods, Balsamic Glaze"
IT - 390 Fifth Ave,SOGNO TOSCANO,7000.07,Crema IGP | Glazes 12x250ml,cs,each,12 250 ml,false,Dry Goods,Food Purchases,0,06/04/2026,40,false,"Dry Goods, Balsamic Glaze"
IT - 390 Fifth Ave,ACE ENDICO,637298,CROISSANT CHOC LARGE RTB 2.8OZ,case,,1 70 ct,false,Food - other,Food Purchases,58,12/06/2025,58,false,"Baked Goods, Chocolate Croissant"
IT - 390 Fifth Ave,ACE ENDICO,305907,CROISSANT PERFECT BUTTER RTB,cs,,1 60 ct,false,Food - other,Food Purchases,62.88,12/06/2025,62.88,false,"Baked Goods, Plain Butter Croissant"
IT - 1656 Collins Ave,VIANDER INC,1129311,CROUTONS BUTTER AND GARLIC - 4|2.5 LBS.,case,pack,4 2.5 lb,false,Dry Goods,Food Purchases,0,07/20/2026,36.9,false,"Dry Goods, Croutons Butter and Garlic"
IT - 1014 Lincoln Rd,VIANDER INC,1129311,CROUTONS BUTTER AND GARLIC - 4|2.5 LBS.,case,pack,4 2.5 lb,false,Dry Goods,Food Purchases,0,05/04/2026,36.9,false,"Dry Goods, Croutons Butter and Garlic"
IT - 530 Seventh Ave,ACE ENDICO,639290,CROUTONS PLAIN CUBE TRANS FF,cs,,1 10 lb,false,Food - other,Food Purchases,0,07/11/2026,36.68,false,"Dry Goods, Croutons Butter and Garlic"
IT - 390 Fifth Ave,ACE ENDICO,639290,CROUTONS PLAIN CUBE TRANS FF,cs,,1 10 lb,false,Food - other,Food Purchases,0,05/04/2026,36.68,false,"Dry Goods, Croutons Butter and Garlic"
IT - 1656 Collins Ave,VIANDER INC,1229801,Crushed Red Pepper,cs,,1 10 lb,false,Dry Goods,Food Purchases,0,05/18/2026,48.9,false,"Dry Goods, Crushed Red Pepper"
IT - 1014 Lincoln Rd,VIANDER INC,1229801,Crushed Red Pepper,cs,,1 10 lb,false,Dry Goods,Food Purchases,0,07/02/2026,48.9,false,"Dry Goods, Crushed Red Pepper"
IT - 1014 Lincoln Rd,VIANDER INC,101991,Crushed Tomatoes 3/4 KG,cs,can,3 4 kg,false,Dry Goods,Food Purchases,26.4,07/16/2026,26.4,false,"Dry Goods, Crushed Tomato"
IT - 390 Fifth Ave,VIANDER INC,101991,Crushed Tomatoes 3/4 KG,cs,can,3 4 kg,false,Dry Goods,Food Purchases,26.4,09/15/2025,26.4,false,"Dry Goods, Crushed Tomato"
IT - 1656 Collins Ave,VIANDER INC,101991,Crushed Tomatoes 3/4 KG,cs,can,3 4 kg,false,Dry Goods,Food Purchases,26.4,07/20/2026,26.4,false,"Dry Goods, Crushed Tomato"
IT - 530 Seventh Ave,ACE ENDICO,302701,CRUST PIZZA 20X10 PRE-BED,cs,,1 8 pack,false,Food - other,Food Purchases,44,07/20/2026,44,false,"Baked Goods, Pre-baked Crust Pizza"
IT - 390 Fifth Ave,ACE ENDICO,302701,CRUST PIZZA 20X10 PRE-BED,cs,,1 8 pack,false,Food - other,Food Purchases,44,07/18/2026,44,false,"Baked Goods, Pre-baked Crust Pizza"
IT - 1656 Collins Ave,ACE ENDICO,302701,CRUST PIZZA 20X10 PRE-BED,cs,,1 8 pack,false,Food - other,Food Purchases,44,09/20/2025,37.89,false,"Baked Goods, Pre-baked Crust Pizza"
IT - 390 Fifth Ave,ACE ENDICO,350209,CRUST PIZZA GLUTEN FREE 12 IN,ca,,1 8 ea,false,Food - other,Food Purchases,82.43,12/27/2025,82.43,false,"Frozen, GF 12"" Pizza Crust"
IT - 1656 Collins Ave,ACE ENDICO,302700,CRUST SANDWICH 20X5 PRE-BKD,cs,,1 10 pk,false,Food - other,Food Purchases,44,09/13/2025,37.89,false,"Baked Goods, Sandwich Crust"
IT - 530 Seventh Ave,ACE ENDICO,302700,CRUST SANDWICH 20X5 PRE-BKD,cs,,1 10 pk,false,Food - other,Food Purchases,44,07/17/2026,44,false,"Baked Goods, Sandwich Crust"
IT - 390 Fifth Ave,ACE ENDICO,302700,CRUST SANDWICH 20X5 PRE-BKD,cs,,1 10 pk,false,Food - other,Food Purchases,44,07/13/2026,44,false,"Baked Goods, Sandwich Crust"
IT - 1014 Lincoln Rd,Excellent Fruit & Produce,CUCSELL,"Cucumber, Ib",cs,,1 1 ea,false,Produce,Food Purchases,0,02/23/2026,1.3,false,"Produce, Cucumber"
IT - 390 Fifth Ave,Driscoll Foods,751062,CUCUMBERS 12 CT,cs,ct,12 1 count,false,Produce,Food Purchases,8.88,12/01/2025,8.88,false,"Produce, Cucumber"
IT - 530 Seventh Ave,I Halper Paper and Supplies Inc,yP-12W,CUP 12 OZ WHITE HOT (1M)-NO LOGO,cs,,1 1000 ct,false,Disposable,Disposable,65.5,06/01/2026,65.5,false,"Disposables, Paper Hot Cup LOGO 12oz"
IT - 1014 Lincoln Rd,I Halper Paper and Supplies Inc,YP-12W,CUP 12 OZ WHITE HOT (1M)-NO LOGO,cs,,1 1000 ct,false,Disposable,Disposable,65.5,01/01/2026,65.5,false,"Disposables, Paper Hot Cup LOGO 12oz"
IT - 390 Fifth Ave,I Halper Paper and Supplies Inc,YP-12W,CUP 12 OZ WHITE HOT (1M)-NO LOGO,cs,,1 1000 ct,false,Disposable,Disposable,65.5,01/01/2026,65.5,false,"Disposables, Paper Hot Cup LOGO 12oz"
IT - 1656 Collins Ave,I Halper Paper and Supplies Inc,YP-12W,CUP 12 OZ WHITE HOT (1M)-NO LOGO,cs,,1 1000 ct,false,Disposable,Disposable,65.5,01/01/2026,65.5,false,"Disposables, Paper Hot Cup LOGO 12oz"
IT - 1656 Collins Ave,IMPERIAL DADE,TP9,CUP COLD CLR PET PLASTIC 9 OZ,cs,each,1000 1 each,false,Disposable,Disposable,0,04/28/2026,59.98,false,"Disposable, SUPP Plastic Cup 9oz"
IT - 530 Seventh Ave,ACE ENDICO,868955,CUP PLASTIC 12 OZ CLEAR,cs,,1 1000 ea,false,Food - other,Food Purchases,0,05/14/2026,61,false,"Disposable, Plastic Cup 12Oz No Logo OJ"
IT - 390 Fifth Ave,ACE ENDICO,868955,CUP PLASTIC 12 OZ CLEAR,cs,,1 1000 ea,false,Food - other,Food Purchases,0,05/08/2026,61,false,"Disposable, Plastic Cup 12Oz No Logo OJ"
IT - 390 Fifth Ave,Fifth Ave House Vendor,263074_XC14749689,Curacao,cs,ea,12 1 ea,false,Liquor,Beverage Purchases,0,12/01/2025,138.6,false,"Liqueur, Curacao"
IT - 1014 Lincoln Rd,SimplyPak,CUSTOM Bag,Custom Printed White Paper Bag IT Trattoria 13x7x13'' - 250 pcs,cs,,1 250 ct,false,Disposable,Disposable,0,01/01/2026,65.12,false,"Disposables, Paper It Logo Small Bag"
IT - 1656 Collins Ave,SimplyPak,CUSTOM Bag,Custom Printed White Paper Bag IT Trattoria 13x7x13'' - 250 pcs,cs,,1 250 ct,false,Disposable,Disposable,0,01/01/2026,65.12,false,"Disposables, Paper It Logo Small Bag"
IT - 390 Fifth Ave,Fifth Ave House Vendor,263074_XC14749528,Cynar Artichoke,cs,ea,6 1 liter,false,Liquor,Beverage Purchases,0,12/23/2025,229.2,false,"Liqueur, Cynar Artichoke"
IT - 530 Seventh Ave,Seventh Ave House Vendor,262986_XC14743378,CYNAR ARTICHOKE,btl,,1 1 ltr,false,Liquor,Beverage Purchases,0,12/30/2025,38.2,false,"Liqueur, Cynar Artichoke"
IT - 1656 Collins Ave,Collins House Vendor,262971_XC14743502,CYNAR ARTICHOKE LIQEUR.,btl,,1 1 liter,false,Liquor,Beverage Purchases,0,02/18/2026,38.2,false,"Liqueur, Cynar Artichoke"
IT - 1656 Collins Ave,Southern Glazer,183981,Dailys Simple Syrup,btl,,1 1 liter,false,Liquor,Beverage Purchases,0,02/20/2026,8.55,false,"Dry Goods, Simple Syrup"
IT - 390 Fifth Ave,ACE ENDICO,7568_XC13491041,DAIRY Grated Parmesan,cs,,1 5 lb,false,Food - other,Food Purchases,0,09/09/2025,24.25,false,"Dairy, Grated Parmesan Cheese"
IT - 1656 Collins Ave,ACE ENDICO,7568_XC13491041,DAIRY Grated Parmesan,cs,,1 5 lb,false,Food - other,Food Purchases,0,09/20/2025,24.25,false,"Dairy, Grated Parmesan Cheese"
IT - 530 Seventh Ave,Seventh Ave House Vendor,262986_XC14744917,"DAIRY, HEAVY CREAM 36%",cs,ea,12 32 fl oz,false,Dairy,Food Purchases,0,02/18/2026,78.05,false,"Dairy, Heavy Cream 36%"
IT - 1656 Collins Ave,ACE ENDICO,7568_XC13491042,DAIRY Heavy Whipping Cream,cs,jug,12 32 fl oz,false,Food - other,Food Purchases,0,09/20/2025,78.05,false,"Dairy, Heavy Cream 40%"
IT - 390 Fifth Ave,ACE ENDICO,7568_XC13491042,DAIRY Heavy Whipping Cream,cs,jug,12 32 fl oz,false,Food - other,Food Purchases,0,09/09/2025,78.05,false,"Dairy, Heavy Cream 40%"
IT - 1656 Collins Ave,ACE ENDICO,7568_XC13508331,DAIRY Mozzarella Shredded.,cs,pack,6 5 lb,false,Food - other,Food Purchases,0,09/20/2025,97.5,false,"Dairy, Shredded Mozzarella Cheese"
IT - 1656 Collins Ave,ACE ENDICO,7568_XC13491052,DAIRY Mozzarella Sliced,cs,pack,8 1 lb,false,Food - other,Food Purchases,0,09/20/2025,39.92,false,"Dairy, Sliced Mozzarella Cheese"
IT - 390 Fifth Ave,ACE ENDICO,7568_XC13491052,DAIRY Mozzarella Sliced,cs,pack,8 1 lb,false,Food - other,Food Purchases,0,09/09/2025,39.92,false,"Dairy, Sliced Mozzarella Cheese"
IT - 530 Seventh Ave,Seventh Ave House Vendor,262986_XC14744918,"DAIRY, UNSALTED BUTTER",cs,lb,26 1 lb,false,Dairy,Food Purchases,0,02/18/2026,158.4,false,"Dairy, Unsalted Butter"
IT - 390 Fifth Ave,ACE ENDICO,7568_XC13491046,DAIRY Yogurt,cs,tub,6 32 oz,false,Food - other,Food Purchases,0,09/09/2025,38.83,false,"Dairy, Plain Yogurt"
IT - 530 Seventh Ave,Seventh Ave House Vendor,262986_XC14743757,"DAMA DRY GOODS, CARAMEL FILLING.",cs,ea,2 5 kg,false,Dry Goods,Food Purchases,0,02/18/2026,276.91,false,"Dry Goods, Caramel Filling"
IT - 390 Fifth Ave,ACE ENDICO,349259,DANISH GREEK YOGURT CHERRY RTB,cs,ct,60 4.06 oz,false,Food - other,Food Purchases,70,12/04/2025,70,false,"Dairy, Cherry Greek Yogurt"
IT - 1656 Collins Ave,VIANDER INC,115937,DARK CHOCOLATE BLOCK 55.4%,cs,,1 1 ea,false,Baked Goods,Food Purchases,0,02/24/2026,109,false,"Baked Goods, Dark Chocolate Block 55.4%"
IT - 1014 Lincoln Rd,VIANDER INC,1159373,DARK CHOCOLATE BLOCK 70.5% CALLEBAUT 1|11 LBS,ea,,1 11 ea,false,Dry Goods,Food Purchases,0,05/18/2026,134.47,false,"Baked Goods, Dark Chocolate Block 55.4%"
IT - 390 Fifth Ave,"Bindi North America, Inc",2225,DARK CHOCOLATEY GELATO BAR,cs,,1 1 ea,false,,,0,07/15/2026,54,false,
IT - 530 Seventh Ave,"Bindi North America, Inc",2225,DARK CHOCOLATEY GELATO BAR,cs,,1 1 ea,false,,,0,07/15/2026,54,false,
IT - 530 Seventh Ave,SOGNO TOSCANO,6000.76,Datterino Giallo ACQUA Tomat 6x800g,cs,ea,6 800 gram,false,Dairy,Food Purchases,0,02/11/2026,62.18,false,"Dry Goods, Whole Yellow Datterino Tomatos"
IT - 1656 Collins Ave,Collins House Vendor,262971_XC14743495,DEKUYPER CURACAO,cs,,1 1 liter,false,Liquor,Beverage Purchases,0,02/18/2026,10.38,false,"Liqueur, DeKuyper Curacao"
IT - 530 Seventh Ave,Seventh Ave House Vendor,262986_XC14743366,DEKUYPER CURACAO,btl,,1 1 ltr,false,Liquor,Beverage Purchases,0,12/30/2025,10.38,false,"Liqueur, DeKuyper Curacao"
IT - 390 Fifth Ave,Fifth Ave House Vendor,263074_XC14746518,DEKUYPER CURACAO.,cs,ea,12 1 ltr,false,Liquor,Beverage Purchases,0,02/17/2026,138.6,false,"Liqueur, DeKuyper Curacao"
IT - 390 Fifth Ave,Fifth Ave House Vendor,263074_XC14749761,De Kuyper Elderflower,cs,ea,12 1 liter,false,Liquor,Beverage Purchases,0,12/02/2025,108,false,"Liqueur, De Kuyper Elderflower"
IT - 530 Seventh Ave,Seventh Ave House Vendor,262986_XC14743411,DE KUYPER ELDERFLOWER,btl,,1 1 ltr,false,Liquor,Beverage Purchases,0,12/30/2025,9,false,"Liqueur, De Kuyper Elderflower"
IT - 390 Fifth Ave,IMPERIAL DADE,TD40032,DELI CUP 32 OZ COMBO,case,each,240 1 each,false,Disposable,Disposable,61.98,02/18/2026,61.98,false,"Disposable, DELI CUP 32 OZ COMBO"
IT - 1656 Collins Ave,IMPERIAL DADE,TD40032,DELI CUP 32 OZ COMBO,case,each,240 1 each,false,Disposable,Disposable,61.98,01/20/2026,61.98,false,"Disposable, DELI CUP 32 OZ COMBO"
IT - 530 Seventh Ave,IMPERIAL DADE,TD40032,DELI CUP 32 OZ COMBO,case,each,240 1 each,false,Disposable,Disposable,61.98,02/25/2026,61.98,false,"Disposable, DELI CUP 32 OZ COMBO"
IT - 1656 Collins Ave,VIANDER INC,20306944,DELI HAM COOKED - SMITHFIELD 2|13 LB,lb,,1 1 lb,true,Meat/ Protein,Food Purchases,0,01/06/2026,3.9,false,"Protein, Cooked Ham"
IT - 1014 Lincoln Rd,VIANDER INC,20306944,DELI HAM COOKED - SMITHFIELD 2|13 LB,lb,,1 1 lb,true,Meat/ Protein,Food Purchases,0,02/02/2026,4.2,false,"Protein, Cooked Ham"
IT - 390 Fifth Ave,Southern Glazer,126161,DELIVERY CHARGE,ea,,1 1 ea,false,Liquor,Beverage Purchases,0,04/13/2026,7.5,false,
IT - 1014 Lincoln Rd,Southern Glazer,126161,DELIVERY CHARGE,ea,,1 1 ea,false,Liquor,Beverage Purchases,0,05/13/2026,50,false,
IT - 530 Seventh Ave,Southern Glazer,126161,DELIVERY CHARGE,ea,,1 1 ea,false,Liquor,Beverage Purchases,0,06/04/2026,7.5,false,
IT - 1656 Collins Ave,Southern Glazer,126161,DELIVERY CHARGE,ea,,1 1 ea,false,Liquor,Beverage Purchases,0,02/27/2026,30,false,
IT - 390 Fifth Ave,La Provence Miami - BILLPAY,00028,Demi Multigrain Baguette,pack,,1 1 ea,false,Baked Goods,Food Purchases,0,11/11/2025,1.05,false,"Baked Goods, Multigrain Demi Baguette"
IT - 1656 Collins Ave,La Provence Miami - BILLPAY,00028,Demi Multigrain Baguette,pack,,1 1 ea,false,Baked Goods,Food Purchases,0,12/30/2025,1.05,false,"Baked Goods, Multigrain Demi Baguette"
IT - 530 Seventh Ave,"MANHATTAN BEER DIST LLC,",XCD-101,Deposit On Above Item,keg,,1 1 ea,false,Beer - Other,Beverage Purchases,0,04/16/2026,1.2,false,"Beer, Draft Keg Deposit Manhattan"
IT - 530 Seventh Ave,ACE ENDICO,XCD-101,Deposit On Above Item,keg,,1 1 ea,false,Food - other,Food Purchases,0,03/21/2026,1.2,false,
IT - 390 Fifth Ave,"MANHATTAN BEER DIST LLC,",XCD-101,Deposit On Above Item,keg,,1 1 ea,false,Beer - Other,Beverage Purchases,0,04/11/2026,1.2,false,"Beer, Draft Keg Deposit Manhattan"
IT - 1014 Lincoln Rd,I Halper Paper and Supplies Inc,DV-CALXLIME,Descaler Delimer,each,ea,4 1 ea,false,Disposable,Disposable,0,01/01/2026,74.95,false,"Cleaning Supplies, Descaler"
IT - 390 Fifth Ave,I Halper Paper and Supplies Inc,DV-CALXLIME,Descaler Delimer,each,ea,4 1 ea,false,Disposable,Disposable,0,01/01/2026,74.95,false,"Cleaning Supplies, Descaler"
IT - 530 Seventh Ave,I Halper Paper and Supplies Inc,DV-CALXLIME,Descaler Delimer,each,ea,4 1 ea,false,Disposable,Disposable,0,01/01/2026,74.95,false,"Cleaning Supplies, Descaler"
IT - 1656 Collins Ave,I Halper Paper and Supplies Inc,DV-CALXLIME,Descaler Delimer,each,ea,4 1 ea,false,Disposable,Disposable,0,07/08/2026,74.95,false,"Cleaning Supplies, Descaler"
IT - 1014 Lincoln Rd,ConEdison,S09PT238025,DINNER PLATE CM 23 SHOW PLATE ROOSTER HSC: 39241000,cs,,1 1 ea,false,PURCHASE SUMMARY,Food Purchases,0,04/08/2025,3.25,false,
IT - 390 Fifth Ave,Casella Specialties Inc.,119650_XC14500232,Dobla Curvy Elegance ‘Dark* 128 pcs,cs,,1 1 ea,false,Dry Goods,Food Purchases,55,01/16/2026,55,false,"Dry Goods, Dobla Curvy Elegance Dark"
IT - 390 Fifth Ave,Casella Specialties Inc.,119650_XC14500233,Dobla Curvy Elegance ’White* 128 pcs,cs,,1 1 ea,false,Dry Goods,Food Purchases,55,01/16/2026,55,false,"Dry Goods, Dobla White Chocolate Shaving"
IT - 390 Fifth Ave,Casella Specialties Inc.,119650_XC14500234,Dobla Domino Triangle DartoWhite 538ct,cs,ea,538 1 pack,false,Dry Goods,Food Purchases,157.5,01/16/2026,157.5,false,"Dry Goods, Domina Triangle Darto White"
IT - 390 Fifth Ave,Fifth Ave House Vendor,263074_XC14746517,DON JULIO BLANCO.,cs,btl,12 1 ea,false,Liquor,Beverage Purchases,0,02/17/2026,384,false,"Tequila, Don Julio Blanco"
